fecha,modo,afluencia
2015-01-30,Ecobici,25725
2015-01-30,Metrobús,934400
2015-01-31,Metro,4229966
2015-01-31,Ecobici,11014
2015-01-31,Metrobús,591946
2015-02-01,Metro,2620928
2015-02-01,Ecobici,8981
2015-02-01,Metrobús,342792
2015-02-02,Metro,2719811
2015-02-02,Ecobici,8686
2015-02-02,Metrobús,364594
2015-02-03,Metro,4853080
2015-02-03,Ecobici,26782
2015-02-03,Metrobús,885015
2015-02-04,Metro,5152869
2015-02-04,Ecobici,28207
2015-02-04,Metrobús,901320
2015-02-05,Metro,5121548
2015-02-05,Ecobici,27607
2015-02-05,Metrobús,900677
2015-02-06,Metro,5225689
2015-02-06,Ecobici,26706
2015-02-06,Metrobús,943110
2015-02-07,Metro,4265365
2015-02-07,Ecobici,12650
2015-02-07,Metrobús,634732
2015-02-08,Metro,2642395
2015-02-08,Ecobici,11547
2015-02-08,Metrobús,344331
2015-02-09,Metro,4982685
2015-02-09,Ecobici,26725
2015-02-09,Metrobús,874298
2015-02-10,Metro,5091369
2015-02-10,Ecobici,28680
2015-02-10,Metrobús,892026
2015-02-11,Metro,5179259
2015-02-11,Ecobici,24607
2015-02-11,Metrobús,888417
2015-02-12,Metro,5116379
2015-02-12,Ecobici,24714
2015-02-12,Metrobús,895815
2015-02-13,Metro,5301977
2015-02-13,Ecobici,25523
2015-02-13,Metrobús,949055
2015-02-14,Metro,4304380
2015-02-14,Ecobici,12910
2015-02-14,Metrobús,643033
2015-02-15,Metro,2658850
2015-02-15,Ecobici,10043
2015-02-15,Metrobús,334401
2015-02-16,Metro,4914943
2015-02-16,Ecobici,27324
2015-02-16,Metrobús,874743
2015-02-17,Metro,4999359
2015-02-17,Ecobici,30021
2015-02-17,Metrobús,886516
2015-02-18,Metro,5088697
2015-02-18,Ecobici,31056
2015-02-18,Metrobús,896701
2015-02-19,Metro,5056501
2015-02-19,Ecobici,30913
2015-02-19,Metrobús,899480
2015-02-20,Metro,5242605
2015-02-20,Ecobici,30388
2015-02-20,Metrobús,948181
2015-02-21,Metro,4361839
2015-02-21,Ecobici,14729
2015-02-21,Metrobús,643198
2015-02-22,Metro,2648048
2015-02-22,Ecobici,12459
2015-02-22,Metrobús,343400
2015-02-23,Metro,4866466
2015-02-23,Ecobici,30275
2015-02-23,Metrobús,872355
2015-02-24,Metro,4962313
2015-02-24,Ecobici,32865
2015-02-24,Metrobús,887475
2015-02-25,Metro,5152629
2015-02-25,Ecobici,32888
2015-02-25,Metrobús,893382
2015-02-26,Metro,5083610
2015-02-26,Ecobici,32990
2015-02-26,Metrobús,896342
2015-02-27,Metro,5372546
2015-02-27,Ecobici,31314
2015-02-27,Metrobús,948025
2015-02-28,Metro,4576198
2015-02-28,Ecobici,15359
2015-02-28,Metrobús,669537
2015-03-01,Metro,2840104
2015-03-01,Ecobici,13631
2015-03-01,Metrobús,364085
2015-03-02,Metro,4849810
2015-03-02,Ecobici,31950
2015-03-02,Metrobús,896894
2015-03-03,Metro,5093977
2015-03-03,Ecobici,34761
2015-03-03,Metrobús,907187
2015-03-04,Metro,5178170
2015-03-04,Ecobici,34236
2015-03-04,Metrobús,907051
2015-03-05,Metro,5137430
2015-03-05,Ecobici,33883
2015-03-05,Metrobús,901560
2015-03-06,Metro,5192009
2015-03-06,Ecobici,31862
2015-03-06,Metrobús,947384
2015-03-07,Metro,4292003
2015-03-07,Ecobici,16070
2015-03-07,Metrobús,636319
2015-03-08,Metro,2678217
2015-03-08,Ecobici,14332
2015-03-08,Metrobús,341375
2015-03-09,Metro,4856117
2015-03-09,Ecobici,32735
2015-03-09,Metrobús,879546
2015-03-10,Metro,4953712
2015-03-10,Ecobici,33205
2015-03-10,Metrobús,887762
2015-03-11,Metro,5033055
2015-03-11,Ecobici,28743
2015-03-11,Metrobús,898493
2015-03-12,Metro,4963770
2015-03-12,Ecobici,32428
2015-03-12,Metrobús,899885
2015-03-13,Metro,5223392
2015-03-13,Ecobici,31148
2015-03-13,Metrobús,952819
2015-03-14,Metro,4242492
2015-03-14,Ecobici,12013
2015-03-14,Metrobús,603782
2015-03-15,Metro,2558832
2015-03-15,Ecobici,9664
2015-03-15,Metrobús,338521
2015-03-16,Metro,2729727
2015-03-16,Ecobici,12445
2015-03-16,Metrobús,383314
2015-03-17,Metro,4798468
2015-03-17,Ecobici,33146
2015-03-17,Metrobús,903980
2015-03-18,Metro,5116641
2015-03-18,Ecobici,35323
2015-03-18,Metrobús,904458
2015-03-19,Metro,5110978
2015-03-19,Ecobici,33291
2015-03-19,Metrobús,906550
2015-03-20,Metro,5049919
2015-03-20,Ecobici,33078
2015-03-20,Metrobús,928745
2015-03-21,Metro,4215579
2015-03-21,Ecobici,19002
2015-03-21,Metrobús,637307
2015-03-22,Metro,2596491
2015-03-22,Ecobici,14014
2015-03-22,Metrobús,341769
2015-03-23,Metro,4804338
2015-03-23,Ecobici,30165
2015-03-23,Metrobús,867400
2015-03-24,Metro,4905925
2015-03-24,Ecobici,32398
2015-03-24,Metrobús,890166
2015-03-25,Metro,5098282
2015-03-25,Ecobici,34375
2015-03-25,Metrobús,903324
2015-03-26,Metro,5064118
2015-03-26,Ecobici,34472
2015-03-26,Metrobús,918543
2015-03-27,Metro,5323834
2015-03-27,Ecobici,29233
2015-03-27,Metrobús,958618
2015-03-28,Metro,4244387
2015-03-28,Ecobici,12804
2015-03-28,Metrobús,597774
2015-03-29,Metro,2609282
2015-03-29,Ecobici,11913
2015-03-29,Metrobús,326735
2015-03-30,Metro,4519361
2015-03-30,Ecobici,29726
2015-03-30,Metrobús,809301
2015-03-31,Metro,4617379
2015-03-31,Ecobici,30882
2015-03-31,Metrobús,818562
2015-04-01,Metro,4657397
2015-04-01,Ecobici,23854
2015-04-01,Metrobús,782136
2015-04-02,Metro,3201133
2015-04-02,Ecobici,11507
2015-04-02,Metrobús,452421
2015-04-03,Metro,2155441
2015-04-03,Ecobici,10441
2015-04-03,Metrobús,301664
2015-04-04,Metro,2483124
2015-04-04,Ecobici,10341
2015-04-04,Metrobús,384159
2015-04-05,Metro,2203403
2015-04-05,Ecobici,12151
2015-04-05,Metrobús,283017
2015-04-06,Metro,4537100
2015-04-06,Ecobici,30514
2015-04-06,Metrobús,795083
2015-04-07,Metro,4661662
2015-04-07,Ecobici,33504
2015-04-07,Metrobús,839525
2015-04-08,Metro,4915081
2015-04-08,Ecobici,33921
2015-04-08,Metrobús,847122
2015-04-09,Metro,4758577
2015-04-09,Ecobici,33534
2015-04-09,Metrobús,842441
2015-04-10,Metro,4960518
2015-04-10,Ecobici,32543
2015-04-10,Metrobús,874615
2015-04-11,Metro,4010980
2015-04-11,Ecobici,14543
2015-04-11,Metrobús,588431
2015-04-12,Metro,2638389
2015-04-12,Ecobici,14961
2015-04-12,Metrobús,332080
2015-04-13,Metro,4791533
2015-04-13,Ecobici,34007
2015-04-13,Metrobús,876945
2015-04-14,Metro,5034032
2015-04-14,Ecobici,36735
2015-04-14,Metrobús,904180
2015-04-15,Metro,5131237
2015-04-15,Ecobici,35813
2015-04-15,Metrobús,931600
2015-04-16,Metro,5120837
2015-04-16,Ecobici,36000
2015-04-16,Metrobús,926239
2015-04-17,Metro,5207852
2015-04-17,Ecobici,32875
2015-04-17,Metrobús,957366
2015-04-18,Metro,4260446
2015-04-18,Ecobici,17213
2015-04-18,Metrobús,631795
2015-04-19,Metro,2683275
2015-04-19,Ecobici,15269
2015-04-19,Metrobús,355361
2015-04-20,Metro,4839313
2015-04-20,Ecobici,34809
2015-04-20,Metrobús,891816
2015-04-21,Metro,5065913
2015-04-21,Ecobici,36738
2015-04-21,Metrobús,916142
2015-04-22,Metro,5043518
2015-04-22,Ecobici,35357
2015-04-22,Metrobús,907733
2015-04-23,Metro,5097744
2015-04-23,Ecobici,35774
2015-04-23,Metrobús,911909
2015-04-24,Metro,5089009
2015-04-24,Ecobici,34742
2015-04-24,Metrobús,936250
2015-04-25,Metro,4195695
2015-04-25,Ecobici,16929
2015-04-25,Metrobús,641102
2015-04-26,Metro,2608598
2015-04-26,Ecobici,14863
2015-04-26,Metrobús,347171
2015-04-27,Metro,4731661
2015-04-27,Ecobici,34058
2015-04-27,Metrobús,884598
2015-04-28,Metro,5057329
2015-04-28,Ecobici,36641
2015-04-28,Metrobús,912418
2015-04-29,Metro,5042058
2015-04-29,Ecobici,30528
2015-04-29,Metrobús,902449
2015-04-30,Metro,5048516
2015-04-30,Ecobici,32165
2015-04-30,Metrobús,968093
2015-05-01,Metro,3432478
2015-05-01,Ecobici,13495
2015-05-01,Metrobús,461985
2015-05-02,Metro,3657630
2015-05-02,Ecobici,11817
2015-05-02,Metrobús,541958
2015-05-03,Metro,2470077
2015-05-03,Ecobici,12507
2015-05-03,Metrobús,346031
2015-05-04,Metro,4564128
2015-05-04,Ecobici,25755
2015-05-04,Metrobús,823536
2015-05-05,Metro,4429418
2015-05-05,Ecobici,29232
2015-05-05,Metrobús,792339
2015-05-06,Metro,4996475
2015-05-06,Ecobici,32284
2015-05-06,Metrobús,923952
2015-05-07,Metro,5040823
2015-05-07,Ecobici,33765
2015-05-07,Metrobús,936398
2015-05-08,Metro,5183117
2015-05-08,Ecobici,30885
2015-05-08,Metrobús,964622
2015-05-09,Metro,4292740
2015-05-09,Ecobici,16464
2015-05-09,Metrobús,650906
2015-05-10,Metro,2493164
2015-05-10,Ecobici,10996
2015-05-10,Metrobús,307322
2015-05-11,Metro,4712452
2015-05-11,Ecobici,30768
2015-05-11,Metrobús,865904
2015-05-12,Metro,4881332
2015-05-12,Ecobici,23473
2015-05-12,Metrobús,907610
2015-05-13,Metro,4978032
2015-05-13,Ecobici,28433
2015-05-13,Metrobús,914688
2015-05-14,Metro,5005273
2015-05-14,Ecobici,31863
2015-05-14,Metrobús,926488
2015-05-15,Metro,5093131
2015-05-15,Ecobici,31952
2015-05-15,Metrobús,896559
2015-05-16,Metro,4118403
2015-05-16,Ecobici,14199
2015-05-16,Metrobús,630676
2015-05-17,Metro,2678815
2015-05-17,Ecobici,13540
2015-05-17,Metrobús,357755
2015-05-18,Metro,4853548
2015-05-18,Ecobici,33042
2015-05-18,Metrobús,897293
2015-05-19,Metro,4999881
2015-05-19,Ecobici,33967
2015-05-19,Metrobús,915666
2015-05-20,Metro,5018740
2015-05-20,Ecobici,32795
2015-05-20,Metrobús,921503
2015-05-21,Metro,5028454
2015-05-21,Ecobici,34612
2015-05-21,Metrobús,919898
2015-05-22,Metro,5123057
2015-05-22,Ecobici,28592
2015-05-22,Metrobús,944022
2015-05-23,Metro,4317299
2015-05-23,Ecobici,16035
2015-05-23,Metrobús,649292
2015-05-24,Metro,2543386
2015-05-24,Ecobici,13485
2015-05-24,Metrobús,334643
2015-05-25,Metro,4807757
2015-05-25,Ecobici,28085
2015-05-25,Metrobús,879293
2015-05-26,Metro,4961859
2015-05-26,Ecobici,35645
2015-05-26,Metrobús,877799
2015-05-27,Metro,5029903
2015-05-27,Ecobici,30754
2015-05-27,Metrobús,897763
2015-05-28,Metro,5007973
2015-05-28,Ecobici,28312
2015-05-28,Metrobús,917853
2015-05-29,Metro,5202935
2015-05-29,Ecobici,28481
2015-05-29,Metrobús,950603
2015-05-30,Metro,4217334
2015-05-30,Ecobici,12370
2015-05-30,Metrobús,627148
2015-05-31,Metro,2727469
2015-05-31,Ecobici,12123
2015-05-31,Metrobús,386182
2015-06-01,Metro,4805755
2015-06-01,Ecobici,33035
2015-06-01,Metrobús,897509
2015-06-02,Metro,4976149
2015-06-02,Ecobici,34977
2015-06-02,Metrobús,912665
2015-06-03,Metro,4978354
2015-06-03,Ecobici,35036
2015-06-03,Metrobús,902971
2015-06-04,Metro,4980189
2015-06-04,Ecobici,31776
2015-06-04,Metrobús,912757
2015-06-05,Metro,5073510
2015-06-05,Ecobici,31349
2015-06-05,Metrobús,929178
2015-06-06,Metro,4132694
2015-06-06,Ecobici,11823
2015-06-06,Metrobús,610958
2015-06-07,Metro,2393730
2015-06-07,Ecobici,13844
2015-06-07,Metrobús,340686
2015-06-08,Metro,4674745
2015-06-08,Ecobici,33186
2015-06-08,Metrobús,868538
2015-06-09,Metro,4789793
2015-06-09,Ecobici,35371
2015-06-09,Metrobús,893567
2015-06-10,Metro,5027106
2015-06-10,Ecobici,35866
2015-06-10,Metrobús,884176
2015-06-11,Metro,4970181
2015-06-11,Ecobici,34498
2015-06-11,Metrobús,895862
2015-06-12,Metro,5107472
2015-06-12,Ecobici,29441
2015-06-12,Metrobús,931688
2015-06-13,Metro,4098566
2015-06-13,Ecobici,14737
2015-06-13,Metrobús,625782
2015-06-14,Metro,2613715
2015-06-14,Ecobici,13364
2015-06-14,Metrobús,341924
2015-06-15,Metro,4717595
2015-06-15,Ecobici,31464
2015-06-15,Metrobús,876517
2015-06-16,Metro,4840551
2015-06-16,Ecobici,34110
2015-06-16,Metrobús,900613
2015-06-17,Metro,4845539
2015-06-17,Ecobici,29123
2015-06-17,Metrobús,905716
2015-06-18,Metro,4767975
2015-06-18,Ecobici,27336
2015-06-18,Metrobús,886354
2015-06-19,Metro,5021946
2015-06-19,Ecobici,31786
2015-06-19,Metrobús,923272
2015-06-20,Metro,4109862
2015-06-20,Ecobici,14561
2015-06-20,Metrobús,604986
2015-06-21,Metro,2479757
2015-06-21,Ecobici,11527
2015-06-21,Metrobús,330241
2015-06-22,Metro,4554536
2015-06-22,Ecobici,30920
2015-06-22,Metrobús,846228
2015-06-23,Metro,4652697
2015-06-23,Ecobici,34860
2015-06-23,Metrobús,877225
2015-06-24,Metro,4919461
2015-06-24,Ecobici,34600
2015-06-24,Metrobús,879403
2015-06-25,Metro,4830763
2015-06-25,Ecobici,32703
2015-06-25,Metrobús,877852
2015-06-26,Metro,4988795
2015-06-26,Ecobici,27408
2015-06-26,Metrobús,900422
2015-06-27,Metro,4272569
2015-06-27,Ecobici,15494
2015-06-27,Metrobús,633154
2015-06-28,Metro,2760578
2015-06-28,Ecobici,10874
2015-06-28,Metrobús,345740
2015-06-29,Metro,4563569
2015-06-29,Ecobici,29133
2015-06-29,Metrobús,839455
2015-06-30,Metro,4719479
2015-06-30,Ecobici,26058
2015-06-30,Metrobús,885486
2015-07-01,Metro,4871210
2015-07-01,Ecobici,31331
2015-07-01,Metrobús,893260
2015-07-02,Metro,4854728
2015-07-02,Ecobici,26386
2015-07-02,Metrobús,868260
2015-07-03,Metro,4902283
2015-07-03,Ecobici,29796
2015-07-03,Metrobús,906542
2015-07-04,Metro,4063220
2015-07-04,Ecobici,12849
2015-07-04,Metrobús,595894
2015-07-05,Metro,2568078
2015-07-05,Ecobici,12064
2015-07-05,Metrobús,341955
2015-07-06,Metro,4613518
2015-07-06,Ecobici,29465
2015-07-06,Metrobús,843472
2015-07-07,Metro,4727480
2015-07-07,Ecobici,33123
2015-07-07,Metrobús,860068
2015-07-08,Metro,4850647
2015-07-08,Ecobici,31949
2015-07-08,Metrobús,862705
2015-07-09,Metro,4797988
2015-07-09,Ecobici,30367
2015-07-09,Metrobús,857061
2015-07-10,Metro,4806107
2015-07-10,Ecobici,31519
2015-07-10,Metrobús,878013
2015-07-11,Metro,3949380
2015-07-11,Ecobici,14207
2015-07-11,Metrobús,587420
2015-07-12,Metro,2509774
2015-07-12,Ecobici,13173
2015-07-12,Metrobús,340539
2015-07-13,Metro,4449453
2015-07-13,Ecobici,31947
2015-07-13,Metrobús,827313
2015-07-14,Metro,4565798
2015-07-14,Ecobici,33261
2015-07-14,Metrobús,843072
2015-07-15,Metro,4768490
2015-07-15,Ecobici,33692
2015-07-15,Metrobús,869342
2015-07-16,Metro,4709421
2015-07-16,Ecobici,31929
2015-07-16,Metrobús,863987
2015-07-17,Metro,4864678
2015-07-17,Ecobici,30464
2015-07-17,Metrobús,872145
2015-07-18,Metro,3924624
2015-07-18,Ecobici,11984
2015-07-18,Metrobús,583639
2015-07-19,Metro,2503192
2015-07-19,Ecobici,11608
2015-07-19,Metrobús,328954
2015-07-20,Metro,4446242
2015-07-20,Ecobici,31012
2015-07-20,Metrobús,811483
2015-07-21,Metro,4532410
2015-07-21,Ecobici,30793
2015-07-21,Metrobús,827621
2015-07-22,Metro,4630351
2015-07-22,Ecobici,29099
2015-07-22,Metrobús,833551
2015-07-23,Metro,4665866
2015-07-23,Ecobici,26896
2015-07-23,Metrobús,814847
2015-07-24,Metro,4674172
2015-07-24,Ecobici,26449
2015-07-24,Metrobús,853206
2015-07-25,Metro,3806649
2015-07-25,Ecobici,14540
2015-07-25,Metrobús,575735
2015-07-26,Metro,2544374
2015-07-26,Ecobici,13136
2015-07-26,Metrobús,331607
2015-07-27,Metro,4376841
2015-07-27,Ecobici,29395
2015-07-27,Metrobús,798087
2015-07-28,Metro,4588315
2015-07-28,Ecobici,31639
2015-07-28,Metrobús,831554
2015-07-29,Metro,4660804
2015-07-29,Ecobici,32511
2015-07-29,Metrobús,839185
2015-07-30,Metro,4721548
2015-07-30,Ecobici,30083
2015-07-30,Metrobús,832633
2015-07-31,Metro,4754456
2015-07-31,Ecobici,30323
2015-07-31,Metrobús,874280
2015-08-01,Metro,4093512
2015-08-01,Ecobici,13015
2015-08-01,Metrobús,605838
2015-08-02,Metro,2663384
2015-08-02,Ecobici,12433
2015-08-02,Metrobús,351810
2015-08-03,Metro,4619369
2015-08-03,Ecobici,30295
2015-08-03,Metrobús,839824
2015-08-04,Metro,4620529
2015-08-04,Ecobici,32139
2015-08-04,Metrobús,860996
2015-08-05,Metro,4782649
2015-08-05,Ecobici,31233
2015-08-05,Metrobús,864858
2015-08-06,Metro,4822647
2015-08-06,Ecobici,32810
2015-08-06,Metrobús,868279
2015-08-07,Metro,4868482
2015-08-07,Ecobici,29833
2015-08-07,Metrobús,875716
2015-08-08,Metro,3992395
2015-08-08,Ecobici,14429
2015-08-08,Metrobús,597311
2015-08-09,Metro,2597200
2015-08-09,Ecobici,13717
2015-08-09,Metrobús,343092
2015-08-10,Metro,4601943
2015-08-10,Ecobici,32144
2015-08-10,Metrobús,849935
2015-08-11,Metro,4811526
2015-08-11,Ecobici,31288
2015-08-11,Metrobús,868346
2015-08-12,Metro,4892065
2015-08-12,Ecobici,32741
2015-08-12,Metrobús,879208
2015-08-13,Metro,4935196
2015-08-13,Ecobici,28773
2015-08-13,Metrobús,880496
2015-08-14,Metro,4958958
2015-08-14,Ecobici,31253
2015-08-14,Metrobús,913516
2015-08-15,Metro,4279311
2015-08-15,Ecobici,14201
2015-08-15,Metrobús,608147
2015-08-16,Metro,2642804
2015-08-16,Ecobici,13339
2015-08-16,Metrobús,341011
2015-08-17,Metro,4626052
2015-08-17,Ecobici,28354
2015-08-17,Metrobús,846186
2015-08-18,Metro,4850912
2015-08-18,Ecobici,33022
2015-08-18,Metrobús,871191
2015-08-19,Metro,5011100
2015-08-19,Ecobici,33145
2015-08-19,Metrobús,876117
2015-08-20,Metro,5006799
2015-08-20,Ecobici,32202
2015-08-20,Metrobús,884259
2015-08-21,Metro,5042297
2015-08-21,Ecobici,28954
2015-08-21,Metrobús,905890
2015-08-22,Metro,4284646
2015-08-22,Ecobici,14225
2015-08-22,Metrobús,620480
2015-08-23,Metro,2751413
2015-08-23,Ecobici,13453
2015-08-23,Metrobús,352402
2015-08-24,Metro,4683260
2015-08-24,Ecobici,32955
2015-08-24,Metrobús,864168
2015-08-25,Metro,4929784
2015-08-25,Ecobici,34766
2015-08-25,Metrobús,894125
2015-08-26,Metro,4966814
2015-08-26,Ecobici,35084
2015-08-26,Metrobús,899600
2015-08-27,Metro,5023360
2015-08-27,Ecobici,34398
2015-08-27,Metrobús,906726
2015-08-28,Metro,5194136
2015-08-28,Ecobici,32813
2015-08-28,Metrobús,952594
2015-08-29,Metro,4239626
2015-08-29,Ecobici,13830
2015-08-29,Metrobús,594955
2015-08-30,Metro,2744645
2015-08-30,Ecobici,11772
2015-08-30,Metrobús,298840
2015-08-31,Metro,4774434
2015-08-31,Ecobici,32836
2015-08-31,Metrobús,890068
2015-09-01,Metro,5091406
2015-09-01,Ecobici,32742
2015-09-01,Metrobús,926267
2015-09-02,Metro,5102809
2015-09-02,Ecobici,27250
2015-09-02,Metrobús,931292
2015-09-03,Metro,5181474
2015-09-03,Ecobici,26157
2015-09-03,Metrobús,932255
2015-09-04,Metro,5221502
2015-09-04,Ecobici,29462
2015-09-04,Metrobús,959602
2015-09-05,Metro,4318257
2015-09-05,Ecobici,14465
2015-09-05,Metrobús,614781
2015-09-06,Metro,2633263
2015-09-06,Ecobici,12817
2015-09-06,Metrobús,346223
2015-09-07,Metro,4896800
2015-09-07,Ecobici,34095
2015-09-07,Metrobús,900439
2015-09-08,Metro,5062442
2015-09-08,Ecobici,34682
2015-09-08,Metrobús,923178
2015-09-09,Metro,5084514
2015-09-09,Ecobici,35202
2015-09-09,Metrobús,925712
2015-09-10,Metro,5111932
2015-09-10,Ecobici,34938
2015-09-10,Metrobús,929555
2015-09-11,Metro,5223752
2015-09-11,Ecobici,33682
2015-09-11,Metrobús,955551
2015-09-12,Metro,4241485
2015-09-12,Ecobici,14314
2015-09-12,Metrobús,594928
2015-09-13,Metro,2628905
2015-09-13,Ecobici,12007
2015-09-13,Metrobús,335683
2015-09-14,Metro,4768338
2015-09-14,Ecobici,27559
2015-09-14,Metrobús,887244
2015-09-15,Metro,4473362
2015-09-15,Ecobici,27529
2015-09-15,Metrobús,756708
2015-09-16,Metro,2105030
2015-09-16,Ecobici,8116
2015-09-16,Metrobús,268820
2015-09-17,Metro,4746154
2015-09-17,Ecobici,24653
2015-09-17,Metrobús,913278
2015-09-18,Metro,5162911
2015-09-18,Ecobici,29369
2015-09-18,Metrobús,946581
2015-09-19,Metro,4219957
2015-09-19,Ecobici,16252
2015-09-19,Metrobús,620400
2015-09-20,Metro,2631344
2015-09-20,Ecobici,13951
2015-09-20,Metrobús,343665
2015-09-21,Metro,4864512
2015-09-21,Ecobici,33587
2015-09-21,Metrobús,895672
2015-09-22,Metro,4960444
2015-09-22,Ecobici,36269
2015-09-22,Metrobús,923450
2015-09-23,Metro,5042175
2015-09-23,Ecobici,35004
2015-09-23,Metrobús,924001
2015-09-24,Metro,5010771
2015-09-24,Ecobici,34567
2015-09-24,Metrobús,923115
2015-09-25,Metro,5308115
2015-09-25,Ecobici,32146
2015-09-25,Metrobús,950912
2015-09-26,Metro,4105850
2015-09-26,Ecobici,11141
2015-09-26,Metrobús,542334
2015-09-27,Metro,2600038
2015-09-27,Ecobici,11167
2015-09-27,Metrobús,339067
2015-09-28,Metro,4689865
2015-09-28,Ecobici,26465
2015-09-28,Metrobús,884414
2015-09-29,Metro,4742793
2015-09-29,Ecobici,27260
2015-09-29,Metrobús,905795
2015-09-30,Metro,4987464
2015-09-30,Ecobici,32450
2015-09-30,Metrobús,930477
2015-10-01,Metro,5156939
2015-10-01,Ecobici,32869
2015-10-01,Metrobús,935781
2015-10-02,Metro,5191664
2015-10-02,Ecobici,32660
2015-10-02,Metrobús,951600
2015-10-03,Metro,4299203
2015-10-03,Ecobici,14909
2015-10-03,Metrobús,629347
2015-10-04,Metro,2613355
2015-10-04,Ecobici,13161
2015-10-04,Metrobús,360408
2015-10-05,Metro,4935690
2015-10-05,Ecobici,33710
2015-10-05,Metrobús,911434
2015-10-06,Metro,5084888
2015-10-06,Ecobici,36675
2015-10-06,Metrobús,894425
2015-10-07,Metro,5198750
2015-10-07,Ecobici,35872
2015-10-07,Metrobús,934164
2015-10-08,Metro,5178921
2015-10-08,Ecobici,35118
2015-10-08,Metrobús,932009
2015-10-09,Metro,5278031
2015-10-09,Ecobici,34145
2015-10-09,Metrobús,952414
2015-10-10,Metro,4383537
2015-10-10,Ecobici,15154
2015-10-10,Metrobús,622580
2015-10-11,Metro,2619579
2015-10-11,Ecobici,13412
2015-10-11,Metrobús,339861
2015-10-12,Metro,4817710
2015-10-12,Ecobici,34342
2015-10-12,Metrobús,883228
2015-10-13,Metro,5018195
2015-10-13,Ecobici,36111
2015-10-13,Metrobús,917472
2015-10-14,Metro,5113423
2015-10-14,Ecobici,35102
2015-10-14,Metrobús,929136
2015-10-15,Metro,5259114
2015-10-15,Ecobici,35590
2015-10-15,Metrobús,950692
2015-10-16,Metro,5416512
2015-10-16,Ecobici,33173
2015-10-16,Metrobús,987263
2015-10-17,Metro,4427374
2015-10-17,Ecobici,13364
2015-10-17,Metrobús,632336
2015-10-18,Metro,2640353
2015-10-18,Ecobici,9985
2015-10-18,Metrobús,350920
2015-10-19,Metro,4901242
2015-10-19,Ecobici,32428
2015-10-19,Metrobús,892427
2015-10-20,Metro,5106755
2015-10-20,Ecobici,35387
2015-10-20,Metrobús,931031
2015-10-21,Metro,5186117
2015-10-21,Ecobici,35237
2015-10-21,Metrobús,938131
2015-10-22,Metro,5171292
2015-10-22,Ecobici,35053
2015-10-22,Metrobús,932134
2015-10-23,Metro,5268753
2015-10-23,Ecobici,33550
2015-10-23,Metrobús,947724
2015-10-24,Metro,4339314
2015-10-24,Ecobici,15132
2015-10-24,Metrobús,614677
2015-10-25,Metro,2722898
2015-10-25,Ecobici,13230
2015-10-25,Metrobús,363645
2015-10-26,Metro,4884051
2015-10-26,Ecobici,32241
2015-10-26,Metrobús,890938
2015-10-27,Metro,4994108
2015-10-27,Ecobici,32326
2015-10-27,Metrobús,898521
2015-10-28,Metro,5214929
2015-10-28,Ecobici,28362
2015-10-28,Metrobús,910119
2015-10-29,Metro,5169799
2015-10-29,Ecobici,35242
2015-10-29,Metrobús,945753
2015-10-30,Metro,5634755
2015-10-30,Ecobici,30356
2015-10-30,Metrobús,973016
2015-10-31,Metro,4372152
2015-10-31,Ecobici,16694
2015-10-31,Metrobús,615296
2015-11-01,Metro,2721259
2015-11-01,Ecobici,10904
2015-11-01,Metrobús,350875
2015-11-02,Metro,3178761
2015-11-02,Ecobici,18304
2015-11-02,Metrobús,507849
2015-11-03,Metro,4882822
2015-11-03,Ecobici,34073
2015-11-03,Metrobús,911495
2015-11-04,Metro,5169286
2015-11-04,Ecobici,34610
2015-11-04,Metrobús,933075
2015-11-05,Metro,5221597
2015-11-05,Ecobici,35526
2015-11-05,Metrobús,952314
2015-11-06,Metro,5400378
