linea,estacion,anio,mes,afluencia
Linea 1,Pantitlán,2019,06,983742
Linea 1,Pantitlán,2019,07,1016681
Linea 1,Pantitlán,2019,08,1024994
Linea 1,Pantitlán,2019,09,1109337
Linea 1,Pantitlán,2019,10,1194459
Linea 1,Pantitlán,2019,11,1186598
Linea 1,Pantitlán,2019,12,1153479
Linea 1,Pantitlán,2020,01,1205387
Linea 1,Pantitlán,2020,02,1119716
Linea 1,Pantitlán,2020,03,1147483
Linea 1,Pantitlán,2020,04,468884
Linea 1,Pantitlán,2020,05,435150
Linea 1,Pantitlán,2020,06,533378
Linea 1,Pantitlán,2020,07,682980
Linea 1,Pantitlán,2020,08,732634
Linea 1,Pantitlán,2020,09,745318
Linea 1,Pantitlán,2020,10,850284
Linea 1,Pantitlán,2020,11,804019
Linea 1,Pantitlán,2020,12,800862
Linea 1,Pantitlán,2021,01,273052
Linea 1,Pantitlán,2021,02,562442
Linea 1,Pantitlán,2021,03,834189
Linea 1,Pantitlán,2021,04,742348
Linea 1,Pantitlán,2021,05,579964
Linea 1,Pantitlán,2021,06,635366
Linea 1,Pantitlán,2021,07,757573
Linea 1,Pantitlán,2021,08,748274
Linea 1,Pantitlán,2021,09,753516
Linea 1,Pantitlán,2021,10,829982
Linea 1,Pantitlán,2021,11,821164
Linea 1,Pantitlán,2021,12,913678
Linea 1,Pantitlán,2022,01,778319
Linea 1,Pantitlán,2022,02,730805
Linea 1,Pantitlán,2022,03,883238
Linea 1,Pantitlán,2022,04,851583
Linea 1,Pantitlán,2022,05,897519
Linea 1,Pantitlán,2022,06,886625
Linea 1,Pantitlán,2022,07,252926
Linea 1,Pantitlán,2022,08,0
Linea 1,Pantitlán,2022,09,0
Linea 1,Pantitlán,2022,10,0
Linea 1,Pantitlán,2022,11,0
Linea 1,Pantitlán,2022,12,0
Linea 1,Pantitlán,2023,01,0
Linea 1,Pantitlán,2023,02,0
Linea 1,Pantitlán,2023,03,0
Linea 1,Pantitlán,2023,04,0
Linea 1,Pantitlán,2023,05,0
Linea 1,Pantitlán,2023,06,0
Linea 1,Pantitlán,2023,07,0
Linea 1,Pantitlán,2023,08,0
Linea 1,Pantitlán,2023,09,0
Linea 1,Pantitlán,2023,10,44243
Linea 1,Pantitlán,2023,11,599292
Linea 1,Pantitlán,2023,12,783436
Linea 1,Pantitlán,2024,01,845510
Linea 1,Pantitlán,2024,02,773900
Linea 1,Pantitlán,2024,03,796260
Linea 1,Pantitlán,2024,04,871019
Linea 1,Pantitlán,2024,05,867886
Linea 1,Pantitlán,2024,06,848393
Linea 1,Pantitlán,2024,07,893516
Linea 1,Pantitlán,2024,08,915267
Linea 1,Pantitlán,2024,09,830643
Linea 1,Pantitlán,2024,10,845188
Linea 1,Pantitlán,2024,11,811212
Linea 1,Pantitlán,2024,12,848559
Linea 1,Pantitlán,2025,01,790841
Linea 1,Pantitlán,2025,02,732699
Linea 1,Pantitlán,2025,03,832070
Linea 1,Pantitlán,2025,04,808429
Linea 1,Pantitlán,2025,05,911086
Linea 1,Pantitlán,2025,06,934941
Linea 1,Pantitlán,2025,07,1014346
Linea 1,Pantitlán,2025,08,1058327
Linea 1,Pantitlán,2025,09,1026886
Linea 1,Pantitlán,2025,10,1101019
Linea 1,Pantitlán,2025,11,1197270
Linea 1,Pantitlán,2025,12,1111302
Linea 1,Pantitlán,2026,01,1033935
Linea 1,Pantitlán,2026,02,936762
Linea 1,Pantitlán,2026,03,1059558
Linea 1,Pantitlán,2026,04,1007510
Linea 1,Pantitlán,2026,05,1021077
Linea 1,Pantitlán,2026,06,1054694
Linea 1,Pantitlán,2026,07,1062637
Linea 1,Pino Suárez,2010,01,921158
Linea 1,Pino Suárez,2010,02,844475
Linea 1,Pino Suárez,2010,03,931626
Linea 1,Pino Suárez,2010,04,828230
Linea 1,Pino Suárez,2010,05,960531
Linea 1,Pino Suárez,2010,06,915219
Linea 1,Pino Suárez,2010,07,1009653
Linea 1,Pino Suárez,2010,08,1122585
Linea 1,Pino Suárez,2010,09,1093382
Linea 1,Pino Suárez,2010,10,1200632
Linea 1,Pino Suárez,2010,11,1306153
Linea 1,Pino Suárez,2010,12,1348930
Linea 1,Pino Suárez,2011,01,872759
Linea 1,Pino Suárez,2011,02,802635
Linea 1,Pino Suárez,2011,03,872256
Linea 1,Pino Suárez,2011,04,787842
Linea 1,Pino Suárez,2011,05,861955
Linea 1,Pino Suárez,2011,06,825951
Linea 1,Pino Suárez,2011,07,895796
Linea 1,Pino Suárez,2011,08,1002977
Linea 1,Pino Suárez,2011,09,899271
Linea 1,Pino Suárez,2011,10,902574
Linea 1,Pino Suárez,2011,11,886621
Linea 1,Pino Suárez,2011,12,979919
Linea 1,Pino Suárez,2012,01,843979
Linea 1,Pino Suárez,2012,02,787843
Linea 1,Pino Suárez,2012,03,854450
Linea 1,Pino Suárez,2012,04,769583
Linea 1,Pino Suárez,2012,05,866699
Linea 1,Pino Suárez,2012,06,810234
Linea 1,Pino Suárez,2012,07,869130
Linea 1,Pino Suárez,2012,08,946635
Linea 1,Pino Suárez,2012,09,880283
Linea 1,Pino Suárez,2012,10,899082
Linea 1,Pino Suárez,2012,11,1084186
Linea 1,Pino Suárez,2012,12,1062218
Linea 1,Pino Suárez,2013,01,837460
Linea 1,Pino Suárez,2013,02,843824
Linea 1,Pino Suárez,2013,03,870749
Linea 1,Pino Suárez,2013,04,890396
Linea 1,Pino Suárez,2013,05,1020409
Linea 1,Pino Suárez,2013,06,860658
Linea 1,Pino Suárez,2013,07,929539
Linea 1,Pino Suárez,2013,08,1346374
Linea 1,Pino Suárez,2013,09,1273650
Linea 1,Pino Suárez,2013,10,1234136
Linea 1,Pino Suárez,2013,11,1136624
Linea 1,Pino Suárez,2013,12,1361162
Linea 1,Pino Suárez,2014,01,1063787
Linea 1,Pino Suárez,2014,02,893133
Linea 1,Pino Suárez,2014,03,887271
Linea 1,Pino Suárez,2014,04,830090
Linea 1,Pino Suárez,2014,05,1006823
Linea 1,Pino Suárez,2014,06,933490
Linea 1,Pino Suárez,2014,07,1037511
Linea 1,Pino Suárez,2014,08,1217281
Linea 1,Pino Suárez,2014,09,1066466
Linea 1,Pino Suárez,2014,10,1067518
Linea 1,Pino Suárez,2014,11,1066215
Linea 1,Pino Suárez,2014,12,1207022
Linea 1,Pino Suárez,2015,01,1028035
Linea 1,Pino Suárez,2015,02,918789
Linea 1,Pino Suárez,2015,03,950471
Linea 1,Pino Suárez,2015,04,891035
Linea 1,Pino Suárez,2015,05,998252
Linea 1,Pino Suárez,2015,06,938136
Linea 1,Pino Suárez,2015,07,1042831
Linea 1,Pino Suárez,2015,08,1227658
Linea 1,Pino Suárez,2015,09,1036781
Linea 1,Pino Suárez,2015,10,1053158
Linea 1,Pino Suárez,2015,11,1039941
Linea 1,Pino Suárez,2015,12,1229109
Linea 1,Pino Suárez,2016,01,1012376
Linea 1,Pino Suárez,2016,02,905525
Linea 1,Pino Suárez,2016,03,811988
Linea 1,Pino Suárez,2016,04,969815
Linea 1,Pino Suárez,2016,05,993088
Linea 1,Pino Suárez,2016,06,1013574
Linea 1,Pino Suárez,2016,07,1067308
Linea 1,Pino Suárez,2016,08,1241183
Linea 1,Pino Suárez,2016,09,1004192
Linea 1,Pino Suárez,2016,10,1110157
Linea 1,Pino Suárez,2016,11,1104347
Linea 1,Pino Suárez,2016,12,1212300
Linea 1,Pino Suárez,2017,01,1017429
Linea 1,Pino Suárez,2017,02,909427
Linea 1,Pino Suárez,2017,03,992475
Linea 1,Pino Suárez,2017,04,921512
Linea 1,Pino Suárez,2017,05,977426
Linea 1,Pino Suárez,2017,06,975161
Linea 1,Pino Suárez,2017,07,1048538
